p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TSR3	2.20140612510075e-11	0.247508208347499	0.305	0.247	5.82227891966647e-07
FAM222B	2.22463050198721e-11	-0.699286560200013	0.156	0.238	5.88370275165576e-07
AP002518.2	2.23089490942589e-11	1.0196670458091	0.154	0.103	5.9002708564496e-07
SLC10A1	2.2524663805788e-11	0.326155031675783	0.264	0.194	5.95732308335481e-07
ERICH5	2.29742579704585e-11	-3.02487945933987	0.005	0.038	6.07623174802686e-07
ZYX	2.31468561463747e-11	0.228973008991664	0.231	0.168	6.12188051359317e-07
DGKZ	2.35926679758998e-11	-0.79708505325191	0.102	0.172	6.23978882626598e-07
LIMS1	2.3686424708199e-11	-0.125461353029077	0.565	0.46	6.26458560682446e-07
SAT1	2.37675252139813e-11	-0.566902141234262	0.846	0.8	6.28603506859376e-07
HMBOX1	2.3806147846921e-11	-0.88605483657521	0.263	0.347	6.29624998255366e-07
GPIHBP1	2.38306999195517e-11	-5.04733515100063	0.001	0.029	6.30274351472302e-07
BMP6	2.41483477079205e-11	-2.1750937060707	0.013	0.052	6.38675500179081e-07
DPAGT1	2.42935010772404e-11	-0.598629888514871	0.061	0.122	6.42514516490853e-07
MMP17	2.44889070487796e-11	1.7522288581808	0.027	0.008	6.47682613626122e-07
CCDC57	2.4608711730529e-11	-0.719176001856913	0.174	0.259	6.5085120784903e-07
ELF4	2.47976547049012e-11	-2.02708747012022	0.011	0.047	6.55848371635226e-07
ERVE-1	2.48948279579712e-11	-4.89846124092437	0	0.028	6.58418409832422e-07
LINC01480	2.48948279579712e-11	-6.74170208198437	0	0.028	6.58418409832422e-07
TSKU	2.50191645128927e-11	1.21832117899236	0.102	0.06	6.61706863036986e-07
MFSD6	2.53372024759934e-11	0.558990183820279	0.272	0.213	6.70118331085073e-07
SLCO4A1	2.54130568789028e-11	-2.55084976372353	0.013	0.05	6.7212452833322e-07
GRAP	2.5532410947551e-11	-3.11545172885003	0.004	0.035	6.75281204740829e-07
PAK5	2.55488644936734e-11	-4.62663070998719	0.001	0.03	6.75716368128673e-07
TMEM97	2.57634702161005e-11	-0.806572081078361	0.036	0.087	6.81392260275425e-07
LINC02611	2.58451874878997e-11	-3.55680601200422	0.002	0.031	6.83553518679971e-07
MS4A2	2.59038021626654e-11	-4.78063354628195	0.005	0.037	6.85103759598174e-07
CTDSP1	2.59413487146976e-11	0.273423209365893	0.331	0.268	6.86096790806323e-07
TMEM71	2.62776589453442e-11	-3.3061793474874	0.008	0.043	6.94991523786464e-07
GSTM1	2.65201943341783e-11	1.50313997169937	0.036	0.013	7.01406099750348e-07
AC009975.2	2.65856962788589e-11	-3.23014278841512	0.002	0.031	7.03138495183261e-07
BTLA	2.71206473618493e-11	-3.94249239247714	0.006	0.039	7.1728688142619e-07
AHCY	2.74474480481643e-11	0.248232018821716	0.342	0.277	7.25930105977849e-07
UPP2	2.7562752594942e-11	0.99824492130336	0.125	0.077	7.28979680631027e-07
ASTL	2.77916634670644e-11	-3.37443602829044	0.009	0.044	7.35033915376919e-07
FAT3	2.79240213585485e-11	2.34189597107327	0.027	0.009	7.38534516890891e-07
RND1	2.82927209581137e-11	-1.36736150073564	0.057	0.112	7.48285883900191e-07
ZNF587	2.86435854053494e-11	-0.591448973878411	0.055	0.114	7.57565546800681e-07
PACC1	2.93863956816416e-11	-1.26953460770017	0.041	0.093	7.77211392988056e-07
ICK	2.93994886490429e-11	0.631285116085003	0.22	0.165	7.77557675789886e-07
GAK	2.94874263476296e-11	-0.71638582169614	0.127	0.204	7.79883452042107e-07
CD1D	2.96485195378914e-11	-5.6297092570493	0.001	0.029	7.8414404473815e-07
TMEM229B	2.98767273884533e-11	-2.53031770229341	0.006	0.04	7.90179685969812e-07
AGPAT1	2.99560515815743e-11	0.562718201023287	0.209	0.153	7.92277652229477e-07
LGALSL	3.04480176918199e-11	0.809977694037103	0.186	0.135	8.05289171913252e-07
ABCA3	3.07061989341021e-11	-0.968218033159096	0.022	0.066	8.12117549409132e-07
CNTD1	3.08846995803666e-11	-0.950546846280986	0.019	0.061	8.16838534501536e-07
LINC01752	3.11781095347561e-11	-0.932028511909095	0.014	0.053	8.2459864097523e-07
AC093838.1	3.11817147635371e-11	-2.95023608474927	0.001	0.029	8.24693992066029e-07
AC105254.1	3.13880257015179e-11	4.07837348338586	0.01	0.001	8.30150503753745e-07
EPS8L1	3.14484725893622e-11	-0.406743464441451	0.044	0.098	8.31749203043453e-07
IL1RAP	3.14874452780986e-11	-0.816722936932055	0.076	0.139	8.32779952715151e-07
ATP6V0A2	3.20155114749112e-11	-0.814103462686198	0.074	0.138	8.46746247488452e-07
RNPEPL1	3.20769774568311e-11	-0.879103886688978	0.088	0.155	8.48371899778269e-07
ARMC1	3.22400988036166e-11	0.304402317067663	0.243	0.185	8.52686133158053e-07
ZNF217	3.24858543197955e-11	-0.786348658101679	0.214	0.298	8.59185875049952e-07
DPEP2	3.2887020463794e-11	-3.70995197163893	0.005	0.037	8.69795917226424e-07
GPS2	3.31110596828653e-11	0.246498935161295	0.351	0.289	8.7572130649242e-07
EPHA5-AS1	3.37865215545582e-11	-3.59255717866581	0.001	0.029	8.93585922074956e-07
ZNF540	3.39484943112679e-11	0.730590870774398	0.098	0.056	8.97869777544414e-07
EML6	3.41480977987092e-11	-1.54672984788887	0.023	0.066	9.0314889058026e-07
MRPL50	3.41702190535137e-11	0.387979488697248	0.273	0.217	9.0373395352733e-07
MGAT5	3.49913729822235e-11	-1.13560600907598	0.231	0.309	9.25451832633848e-07
EEPD1	3.51504869139881e-11	-0.580963084814296	0.146	0.226	9.29660077901158e-07
ZBED5	3.59257294183233e-11	0.571545242276885	0.245	0.188	9.50163691655815e-07
CYFIP2	3.61786105189437e-11	-1.79990472118545	0.051	0.103	9.56851891005022e-07
PSMD11	3.62909275399136e-11	0.273572464392827	0.332	0.274	9.59822451575635e-07
LUC7L2	3.64150319541337e-11	0.112391739964412	0.58	0.48	9.63104765122928e-07
ZNF625	3.6488309512563e-11	1.53712105350131	0.106	0.064	9.65042809988267e-07
MRPS5	3.66385546843272e-11	0.344893551155104	0.339	0.281	9.69016494291086e-07
INO80C	3.68984305239736e-11	-0.848669157507371	0.07	0.132	9.75889690498053e-07
TRAPPC6B	3.71087976286207e-11	0.550893820761069	0.225	0.169	9.81453479681759e-07
TAF12	3.7421852637084e-11	0.239597506530354	0.256	0.196	9.89733158545596e-07
MAP7D2	3.74283252408343e-11	-1.40113940815865	0.025	0.07	9.89904345969585e-07
PTPN14	3.77095117696607e-11	-0.802264359273636	0.189	0.271	9.97341167283987e-07
AL121839.2	3.77621276006519e-11	-1.74226148305201	0.01	0.046	9.98732750782042e-07
MIR155HG	3.78000356362223e-11	-2.04828724227374	0.02	0.061	9.99735342506807e-07
JMJD7	3.79855169942597e-11	-1.14681288460065	0.034	0.082	1.00464095346418e-06
FAM53B	3.86860575791397e-11	-1.16042054765646	0.084	0.145	1.02316885085309e-06
AC147067.1	3.93812136861388e-11	-3.23756786601587	0.005	0.037	1.041554339571e-06
AC092598.1	3.94976573751791e-11	2.04483520873299	0.015	0.003	1.04463404225874e-06
AC012574.1	3.98097508281415e-11	-3.91461197272644	0.001	0.028	1.05288828990269e-06
FAM214B	4.00520641101164e-11	-0.925888304504666	0.046	0.099	1.05929699158436e-06
RYR3	4.07127659840369e-11	-3.32462391809729	0.006	0.039	1.07677123474581e-06
ATP2B1-AS1	4.08142349119163e-11	0.34608440750226	0.168	0.113	1.07945488495036e-06
GNG5	4.12159281849751e-11	-0.174593602366589	0.734	0.591	1.09007886863622e-06
KHDRBS2	4.17378546810255e-11	-4.08208284037759	0.006	0.039	1.10388278060376e-06
AC027117.2	4.21798627592631e-11	0.967656935513311	0.158	0.107	1.11557301025699e-06
E2F3	4.28179143264407e-11	-1.15168472250901	0.062	0.119	1.1324481981057e-06
CXCL17	4.2888176144907e-11	-3.02619314360605	0.003	0.033	1.1343064826805e-06
PHGDH	4.33658785918146e-11	-1.09020233065601	0.173	0.242	1.14694075699631e-06
PAXBP1	4.38695192977149e-11	0.446777982538295	0.308	0.248	1.16026104638596e-06
WARS	4.44317807869873e-11	-0.947227564982007	0.12	0.193	1.17513173825424e-06
XPR1	4.45845944884315e-11	-0.58769774273998	0.268	0.36	1.17917335503004e-06
FAM157C	4.47997204528611e-11	-1.58452761960284	0.01	0.046	1.18486300653727e-06
MAPK13	4.58650370901768e-11	-0.828915443197494	0.066	0.127	1.213038500961e-06
AC002456.1	4.64180510411714e-11	1.50678777541094	0.033	0.012	1.2276646139369e-06
BEST1	4.65912680425591e-11	1.13716878200499	0.057	0.026	1.2322458571896e-06
COQ10B	4.69395321622046e-11	0.137226525163223	0.401	0.326	1.24145674662599e-06
PFKFB2	4.74058515855852e-11	-1.02868943475966	0.031	0.079	1.25378996273556e-06
FERMT3	4.76070330901491e-11	-1.66083134380297	0.076	0.132	1.25911081116826e-06
ACYP2	4.76186413172353e-11	0.151118741953975	0.438	0.366	1.25941782555824e-06
ERP29	4.76640742985971e-11	-0.692396407263564	0.599	0.581	1.2606194370493e-06
CR1	4.82700186227187e-11	-4.69582497747323	0.003	0.033	1.27664545253366e-06
ORAI1	4.84221407636507e-11	-1.21213065631493	0.081	0.141	1.28066877891703e-06
NKAPD1	4.85463182169841e-11	0.430611129292466	0.213	0.158	1.28395302420279e-06
PEX19	4.8958999915413e-11	0.492175951270057	0.202	0.15	1.29486762976284e-06
AC098588.3	4.95576542184137e-11	1.37082821829431	0.058	0.027	1.31070083876861e-06
AC087854.1	4.9622547671687e-11	0.969002942821318	0.095	0.054	1.31241714082078e-06
PRUNE2	4.96536108278794e-11	-0.673080039114046	0.019	0.06	1.31323869917575e-06
ZNF205	5.02574661916809e-11	1.26890877419378	0.104	0.062	1.32920946583758e-06
AC009495.1	5.03786686599307e-11	-1.18850889682621	0.017	0.057	1.33241502871785e-06
MED6	5.03791303773405e-11	0.472730962387727	0.257	0.199	1.3324272402199e-06
AC097662.1	5.1433291714409e-11	1.44188302141174	0.052	0.024	1.36030769926269e-06
SPECC1L	5.16311751168047e-11	0.334902209589739	0.396	0.325	1.36554131948925e-06
AKIP1	5.18175310151029e-11	0.775829711576565	0.177	0.123	1.37047006028744e-06
MPND	5.19021269246471e-11	-1.09700920302692	0.045	0.098	1.37270745290307e-06
NPR2	5.30370284581126e-11	1.92360088539636	0.053	0.024	1.40272332866016e-06
DCAF8	5.32832699721149e-11	0.333054916062279	0.337	0.28	1.4092359242225e-06
CDK19	5.3539078664706e-11	-0.85362919162998	0.281	0.35	1.41600155252415e-06
HIST1H2BC	5.43899822493605e-11	-1.04119780173325	0.074	0.136	1.43850625053109e-06
KCNG3	5.45071157149648e-11	1.61375997939436	0.043	0.018	1.44160419642939e-06
TST	5.4847393762087e-11	-0.912464948871273	0.094	0.164	1.45060387021968e-06
THAP9	5.51838072011964e-11	0.5847384242696	0.172	0.118	1.45950133285724e-06
GOSR1	5.52270015069258e-11	0.259676701251123	0.376	0.316	1.46064373585517e-06
AC078883.1	5.54904423857897e-11	-2.48785365644871	0.008	0.041	1.46761122021937e-06
TAF7	5.61302998474146e-11	0.109172300794093	0.488	0.417	1.48453417036442e-06
TMEM256	5.61460370463395e-11	-0.130854518390362	0.538	0.433	1.48495038780159e-06
TENM4	5.63504527891861e-11	1.29924235803354	0.051	0.023	1.49035677536839e-06
ATP9A	5.65431111033677e-11	0.707386904212699	0.257	0.203	1.49545220246187e-06
TARSL2	5.67902957441238e-11	0.325733258970858	0.32	0.255	1.50198974184059e-06
GALE	5.71398404075895e-11	-0.976491112149564	0.035	0.084	1.51123449909993e-06
AL354993.2	5.77447204077716e-11	-2.36954754323557	0.003	0.033	1.52723236534474e-06
USP54	5.77918695995268e-11	-1.37516444245579	0.153	0.222	1.52847936716828e-06
LINC02062	5.81885526837434e-11	0.812936699858599	0.13	0.082	1.53897084137964e-06
BAALC	5.82809498246365e-11	-4.22780630368482	0.003	0.032	1.54141456096199e-06
CTIF	5.83715944091702e-11	1.02379771010837	0.167	0.116	1.54381192893373e-06
RDH13	5.84608056352492e-11	-1.1030685773718	0.035	0.084	1.54617138744107e-06
PIK3C2B	5.85833393829003e-11	-1.20048438939645	0.047	0.099	1.54941215999895e-06
DMC1	5.94307658944961e-11	1.51516082091176	0.032	0.012	1.57182489637763e-06
SLC39A10	5.98898853107153e-11	-0.901168762609381	0.338	0.395	1.5839676866978e-06
ZFP90	6.03297137845167e-11	0.554666531903559	0.182	0.127	1.5956002701729e-06
CCDC86	6.03395439613921e-11	-0.992161667377154	0.054	0.111	1.5958602586909e-06
KIF17	6.06047769260244e-11	-2.11650265062331	0.013	0.05	1.60287514013949e-06
CXCL8	6.07232914546119e-11	-3.38499082050085	0.013	0.05	1.60600961239158e-06
AC099518.5	6.11154262788397e-11	1.27708732624987	0.048	0.021	1.61638079422275e-06
GASAL1	6.1421909415908e-11	1.48297769175688	0.053	0.024	1.62448666023194e-06
HCG17	6.1429985232327e-11	0.802370846524836	0.214	0.159	1.62470024942458e-06
CCND2-AS1	6.29266267461405e-11	0.856566078694564	0.089	0.049	1.66428342418192e-06
PABPN1	6.37551100931515e-11	0.253127945782023	0.357	0.299	1.68619515174367e-06
PRR5L	6.38516790981432e-11	-1.36441846527069	0.036	0.084	1.68874920878769e-06
THORLNC	6.3936252713571e-11	-2.13256935444282	0.005	0.037	1.69098601176853e-06
TNFRSF9	6.53769511389083e-11	-5.05322384951031	0.002	0.03	1.72908960372185e-06
COL19A1	6.57165786415257e-11	-2.99667570836539	0.01	0.045	1.73807207191107e-06
ABCF1	6.58217799465841e-11	0.197464869001065	0.39	0.327	1.74085443602726e-06
ATG14	6.58269836253420e-11	0.552441813154824	0.259	0.202	1.74099206292305e-06
INO80-AS1	6.61494823379806e-11	-2.58969559079114	0.01	0.045	1.74952150887491e-06
DRAM2	6.65619889817434e-11	-1.18364923964257	0.163	0.24	1.76043148458915e-06
IL21R	6.68970853688003e-11	-3.55165572622465	0.004	0.035	1.76929411383403e-06
UPK1A	6.7107777363592e-11	-2.95573137631644	0.003	0.033	1.77486649571228e-06
SF3B5	6.78100669360312e-11	-0.110864018133343	0.592	0.478	1.79344065032415e-06
PATL2	6.79774809752109e-11	-1.29552293689792	0.055	0.108	1.79786841683238e-06
GZMH	6.82042928315568e-11	-5.36851077859169	0.001	0.029	1.80386713680901e-06
ARHGEF26	6.87090908312264e-11	0.991539359767945	0.186	0.134	1.81721803430428e-06
RIMS1	6.99068452698456e-11	-2.64480877273765	0.003	0.032	1.84889624369688e-06
PAFAH2	7.002240422265e-11	-0.663895248878731	0.032	0.079	1.85195254688065e-06
NDUFC1	7.04060612236208e-11	-0.224358347988745	0.68	0.514	1.86209950724232e-06
RINL	7.09676840975665e-11	-2.29418588381596	0.015	0.052	1.87695330901244e-06
CXXC4	7.11593391524344e-11	-3.28559856952895	0.002	0.03	1.88202220190358e-06
SYCE1	7.1265455013372e-11	-3.81841981100764	0.001	0.029	1.88482875419366e-06
ARHGEF26-AS1	7.14222024824155e-11	-0.745615334807783	0.034	0.083	1.88897441125492e-06
TRAT1	7.2069487222273e-11	-3.66345542584103	0.005	0.036	1.90609379805468e-06
AC138512.1	7.2302459886706e-11	1.76413898767164	0.02	0.005	1.9122554590836e-06
ACTR6	7.24604298909147e-11	0.334502275327814	0.294	0.235	1.91643344975491e-06
IFNG-AS1	7.24805788004167e-11	-4.32497895796438	0.007	0.039	1.91696634811342e-06
MCCC1	7.2592757630434e-11	-0.482115600645736	0.132	0.209	1.91993325380972e-06
KANK3	7.29786596541201e-11	-1.22895194631875	0.076	0.133	1.93013959053217e-06
GAPLINC	7.31690248285204e-11	-1.71288208266642	0.005	0.036	1.93517436866471e-06
OXNAD1	7.3383959107157e-11	-1.12261648325788	0.13	0.198	1.94085895046609e-06
ATP11B	7.34504300049267e-11	-0.715276233829333	0.334	0.403	1.9426169727703e-06
NKTR	7.36767234448981e-11	0.174540085519402	0.572	0.476	1.94860198167066e-06
BCL7A	7.40436321247732e-11	0.897726219753352	0.138	0.091	1.958305982436e-06
GDI2	7.42936234291388e-11	-0.113491383542692	0.547	0.464	1.96491775245386e-06
SEC13	7.43837918256143e-11	0.200510939159864	0.329	0.271	1.96730252620385e-06
SF3A3	7.44450740772515e-11	0.246487863827098	0.31	0.251	1.96892331919515e-06
AC097532.2	7.45358771523362e-11	1.66828929349178	0.032	0.011	1.97132487892499e-06
PNPLA8	7.58021045896924e-11	0.163587402046383	0.38	0.311	2.00481406218818e-06
PGBD5	7.59333995694863e-11	-3.02190238610615	0.003	0.031	2.00828655181377e-06
PTOV1	7.62610918278255e-11	0.14032470602044	0.341	0.276	2.01695335666233e-06
ZNHIT6	7.69328403222013e-11	0.420312766273327	0.225	0.165	2.03471976084158e-06
SNTG2-AS1	7.73251128708243e-11	-3.42656377376753	0.001	0.028	2.04509458520756e-06
YTHDF2	7.75063255118689e-11	0.317075084176052	0.341	0.286	2.04988729713791e-06
SAMD5	7.80920963676239e-11	1.48197653288769	0.058	0.028	2.06537976473092e-06
ZNF219	7.81195174155025e-11	1.1179865005407	0.093	0.053	2.06610499660521e-06
AC027682.6	7.84711193617004e-11	1.33109559287112	0.03	0.01	2.07540416487825e-06
PLEKHB1	7.86598876672038e-11	-2.90513299489178	0.004	0.034	2.08039670902221e-06
ERGIC1	7.89583197771393e-11	-1.06204817355835	0.27	0.326	2.08828964146578e-06
AC079210.1	7.93458510625508e-11	2.15165558404257	0.026	0.008	2.09853906890234e-06
IDI1	8.00413630207446e-11	-0.940387540392015	0.38	0.437	2.11693396917265e-06
IFT22	8.02480542523627e-11	0.318593885184046	0.231	0.179	2.12240053886649e-06
PWWP2A	8.15398248169804e-11	0.451036393734177	0.285	0.227	2.1565652867595e-06
TNFRSF12A	8.28850683326263e-11	0.745620393327192	0.085	0.046	2.1921442872613e-06
WASHC1	8.29231803316863e-11	0.59737868803507	0.209	0.156	2.19315227341244e-06
RNF130	8.30155525569898e-11	-0.346165176265045	0.521	0.414	2.19559533402727e-06
OLR1	8.35731754649338e-11	-4.22898380491352	0.003	0.031	2.21034334469657e-06
MSR1	8.51268340228797e-11	-3.22988472086329	0.025	0.067	2.25143450623712e-06
CCN5	8.56805818873014e-11	1.15094895039351	0.014	0.003	2.26608002975535e-06
SCGB1D2	8.62759934366198e-11	-4.7963204449422	0	0.026	2.28182747441172e-06
RBBP4	8.66828149162458e-11	0.110120013009353	0.454	0.381	2.29258708890487e-06
SH2D3A	8.70497953492688e-11	-1.20243527530538	0.025	0.068	2.30229298739746e-06
IGSF9	8.75084625991892e-11	-2.43405776847102	0.006	0.037	2.31442381882336e-06
PWP1	8.87564891367554e-11	0.298864373434108	0.294	0.235	2.34743162468891e-06
SLC12A5	8.89587702396365e-11	-5.52962862707427	0.001	0.029	2.35278155529791e-06
CLIC2	8.92196742544661e-11	-1.39801854797908	0.066	0.12	2.35968194468212e-06
ADD2	8.95883526303725e-11	-4.18089413205563	0.001	0.029	2.36943275036809e-06
RETSAT	9.10661596270372e-11	-0.551994004521183	0.064	0.124	2.40851778981588e-06
SNX8	9.14622946010644e-11	-1.63898221004444	0.057	0.111	2.41899476760895e-06
ZNF589	9.18125530300213e-11	-0.636871222141119	0.062	0.121	2.428258402538e-06
ADRA2B	9.22354033498948e-11	1.63814536896025	0.038	0.015	2.43944194779802e-06
AP001347.1	9.48886756865593e-11	0.914044916106531	0.113	0.068	2.50961569455812e-06
YIPF2	9.55369101719796e-11	0.52703534143422	0.241	0.189	2.52676020022852e-06
GALNS	9.60578288428681e-11	1.2151897058069	0.126	0.082	2.54053745723618e-06
NUP50	9.66919922627195e-11	-0.716765657779378	0.137	0.215	2.55730981136441e-06
IFNAR2	9.71430526954242e-11	-0.907714096835794	0.165	0.239	2.56923945768858e-06
AC242426.2	9.73925671234431e-11	0.705854228056638	0.156	0.106	2.57583861528082e-06
RALGAPA2	9.82844140202897e-11	-0.797538747881906	0.339	0.4	2.59942618200862e-06
AC009313.1	9.89788913332848e-11	-2.67957817838642	0.012	0.047	2.61779371798272e-06
TRAK1	9.90273989950441e-11	0.680989627311412	0.3	0.248	2.61907664862093e-06
MPLKIP	1.00363898617298e-10	0.113319042771951	0.365	0.304	2.6544243906303e-06
SLC25A29	1.00862899533535e-10	-0.515605492050316	0.14	0.221	2.66762196686293e-06
DTNA	1.02051031881606e-10	0.458948283998081	0.078	0.041	2.69904569120472e-06
THEMIS2	1.03959091211521e-10	-3.23585846314465	0.01	0.043	2.7495100443623e-06
KIFC2	1.03992590429414e-10	-0.851576995456295	0.017	0.055	2.75039603167714e-06
AHR	1.04992070876941e-10	-0.847397083382478	0.257	0.333	2.77683029055332e-06
LINC02463	1.05538655568405e-10	3.423365779809	0.02	0.005	2.79128636247318e-06
LYSMD1	1.05895896683835e-10	1.59486874060187	0.058	0.028	2.80073467549408e-06
MAF	1.06045325784779e-10	-1.38865563079685	0.291	0.342	2.80468677635584e-06
C12orf56	1.06064832595673e-10	-2.40208384187629	0.004	0.035	2.80520269249035e-06
TANGO6	1.06068062097043e-10	-0.696083264015055	0.103	0.172	2.80528810634258e-06
LINC02008	1.06301329658098e-10	2.83026115561329	0.016	0.003	2.81145756679737e-06
AC007529.2	1.07246924777132e-10	2.75602453364239	0.021	0.006	2.83646666650558e-06
AC006059.1	1.08735064132582e-10	0.718469045001593	0.113	0.068	2.87582497617852e-06
TAF11	1.08898823444282e-10	0.326852615511781	0.312	0.256	2.88015608245438e-06
ZMYND8	1.09354172594153e-10	0.203484626806298	0.36	0.296	2.89219915677016e-06
C12orf29	1.10332205103273e-10	0.544256738500927	0.199	0.147	2.91806616057136e-06
AL390860.1	1.10863772354279e-10	-5.16293982269806	0.001	0.028	2.93212505122597e-06
EFHD2	1.11723284267951e-10	-1.08371433698865	0.184	0.262	2.95485742231877e-06
AC004687.1	1.13203892520749e-10	-4.4078372757297	0.004	0.033	2.99401654938877e-06
CSF2RB	1.14774334267604e-10	-4.59355987068444	0.001	0.028	3.0355515927096e-06
RBM4	1.1479670973899e-10	0.121446959311814	0.504	0.425	3.03614337917681e-06
SIGIRR	1.14845409989284e-10	-0.813722263432256	0.18	0.26	3.03743140339659e-06
PSMD10	1.15434010858963e-10	0.436699484222005	0.193	0.14	3.05299871919785e-06
MZB1	1.15779165242498e-10	-3.07833498623582	0.004	0.035	3.06212736233359e-06
ST8SIA6-AS1	1.16944862349666e-10	-3.68459720797007	0.001	0.027	3.09295771942396e-06
PITX3	1.17209907130306e-10	3.43648521576824	0.013	0.002	3.09996762378235e-06
PELI1	1.17721211469248e-10	-0.817389294967335	0.283	0.364	3.11349060093868e-06
C11orf49	1.17806588633452e-10	0.475590031645487	0.312	0.253	3.11574865617753e-06
AL583824.1	1.18028642713574e-10	2.06129051914695	0.016	0.003	3.1216215424886e-06
AC093326.1	1.18468281879314e-10	3.27955218796668	0.01	0.001	3.13324911914409e-06
AC009560.3	1.19374447860516e-10	3.57073312829406	0.01	0.001	3.15721539701493e-06
CYP4V2	1.19410555769321e-10	0.576804150625129	0.209	0.155	3.158170378987e-06
TNFSF14	1.19972295722473e-10	-3.71510523235798	0.006	0.037	3.17302727726796e-06
